roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE
AI.lh.17Networks_LH_VisPeri_ExStrSup_4.mgh.label_matrix485.csv 0 0 0.0540950946102955 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisPeri_ExStrSup_5.mgh.label_matrix486.csv 0.114 7.08576668805438e-37 0.223184475189305 0 0.886 0.283 1 2936.2 2937.4 2936.2
AI.lh.17Networks_LH_VisPeri_ExStrSup_6.mgh.label_matrix487.csv 0.029 0 0.145321860294086 0 0.971 0.631 1 2940.6 2940.8 2940.6
AI.lh.17Networks_LH_VisPeri_ExStrSup_7.mgh.label_matrix488.csv 0 2.57608203497631e-21 0.0926666107934615 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisPeri_ExStrSup_8.mgh.label_matrix489.csv 0.073 4.55711930504227e-32 0.187849484526905 0 0.927 0.41 1 2939.1 2939.8 2939.1
AI.lh.17Networks_LH_VisPeri_ExStrSup_9.mgh.label_matrix490.csv 0 2.91726688371839e-35 0.0888725553040151 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisPeri_StriCal_1.mgh.label_matrix491.csv 0.241 0.127922738569822 0.353913160819766 0 0.759 0.034 1 2922.5 2927 2922.5
AI.lh.17Networks_LH_VisPeri_StriCal_10.mgh.label_matrix492.csv 0.003 0 0.172475291232299 0.043 0.954 0.988 0.691 2939 2939 2939.2
AI.lh.17Networks_LH_VisPeri_StriCal_2.mgh.label_matrix493.csv 0 9.85905109453955e-31 0.0770212679423875 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisPeri_StriCal_3.mgh.label_matrix494.csv 0.09 3.37231015949503e-33 0.198919121772475 0 0.91 0.228 1 2938 2939.4 2938
AI.lh.17Networks_LH_VisPeri_StriCal_4.mgh.label_matrix495.csv 0.052 0 0.206309189573368 0.028 0.92 0.762 0.785 2937.8 2937.9 2937.8
AI.lh.17Networks_LH_VisPeri_StriCal_5.mgh.label_matrix496.csv 0.192 7.16720722364474e-43 0.303802721504066 0 0.808 0.171 1 2928.6 2930.5 2928.6
AI.lh.17Networks_LH_VisPeri_StriCal_6.mgh.label_matrix497.csv 0.203 0.0230892319291687 0.319138929816969 0 0.797 0.033 1 2928.4 2932.9 2928.4
AI.lh.17Networks_LH_VisPeri_StriCal_7.mgh.label_matrix498.csv 0 0 0.0966193040484211 0.02 0.98 1 0.532 2940.5 2940.5 2940.9
AI.lh.17Networks_LH_VisPeri_StriCal_8.mgh.label_matrix499.csv 0.048 1.71077417418125e-26 0.160943596139121 0 0.952 0.392 1 2940.1 2940.8 2940.1
AI.lh.17Networks_LH_VisPeri_StriCal_9.mgh.label_matrix500.csv 0.025 0 0.135281072617379 0 0.975 0.647 1 2940.7 2940.9 2940.7
